frequency,raw,smoothed,error,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,2.06,2.06,-6.92,-6.92,5.96,6.13,1.79,8.02,8.02,8.98
20.20,2.17,2.17,-6.81,-6.81,5.99,6.07,1.84,8.16,8.16,8.98
20.40,2.28,2.28,-6.70,-6.70,6.02,6.01,1.89,8.30,8.30,8.98
20.61,2.39,2.39,-6.59,-6.59,6.03,5.94,1.95,8.42,8.42,8.98
20.81,2.50,2.50,-6.48,-6.48,6.04,5.88,2.01,8.54,8.54,8.98
21.02,2.61,2.61,-6.37,-6.36,6.03,5.82,2.07,8.64,8.64,8.98
21.23,2.73,2.72,-6.25,-6.25,6.01,5.76,2.13,8.74,8.73,8.98
21.44,2.83,2.83,-6.15,-6.14,5.98,5.70,2.19,8.81,8.82,8.98
21.66,2.94,2.94,-6.04,-6.04,5.95,5.64,2.26,8.89,8.89,8.97
21.87,3.04,3.04,-5.93,-5.94,5.90,5.58,2.33,8.94,8.94,8.97
22.09,3.13,3.13,-5.84,-5.84,5.84,5.52,2.40,8.97,8.97,8.97
22.31,3.22,3.22,-5.75,-5.75,5.77,5.46,2.47,8.99,8.99,8.97
22.54,3.31,3.31,-5.66,-5.66,5.69,5.39,2.54,8.99,8.99,8.97
22.76,3.39,3.39,-5.58,-5.58,5.60,5.33,2.62,8.99,8.99,8.97
22.99,3.48,3.48,-5.49,-5.49,5.50,5.27,2.69,8.98,8.98,8.97
23.22,3.56,3.56,-5.41,-5.41,5.40,5.21,2.77,8.96,8.96,8.97
23.45,3.65,3.65,-5.32,-5.32,5.31,5.15,2.85,8.96,8.96,8.97
23.69,3.74,3.74,-5.23,-5.22,5.21,5.09,2.93,8.95,8.96,8.97
23.92,3.84,3.84,-5.12,-5.12,5.12,5.02,3.01,8.96,8.96,8.97
24.16,3.94,3.94,-5.02,-5.03,5.03,4.96,3.10,8.97,8.97,8.96
24.40,4.03,4.03,-4.93,-4.93,4.94,4.90,3.18,8.97,8.97,8.96
24.65,4.11,4.11,-4.85,-4.85,4.86,4.84,3.27,8.97,8.98,8.96
24.89,4.19,4.18,-4.77,-4.78,4.79,4.77,3.36,8.98,8.97,8.96
25.14,4.25,4.25,-4.71,-4.71,4.72,4.71,3.45,8.97,8.97,8.96
25.39,4.30,4.30,-4.66,-4.65,4.66,4.65,3.54,8.96,8.96,8.96
25.65,4.36,4.36,-4.60,-4.60,4.60,4.59,3.63,8.96,8.96,8.96
25.91,4.41,4.41,-4.55,-4.55,4.54,4.53,3.72,8.95,8.95,8.95
26.16,4.47,4.46,-4.48,-4.49,4.48,4.47,3.80,8.95,8.94,8.95
26.43,4.52,4.53,-4.43,-4.42,4.41,4.40,3.89,8.93,8.93,8.95
26.69,4.60,4.60,-4.35,-4.35,4.33,4.34,3.98,8.93,8.93,8.95
26.96,4.69,4.68,-4.26,-4.26,4.25,4.28,4.06,8.93,8.93,8.95
27.23,4.78,4.78,-4.17,-4.17,4.16,4.22,4.14,8.93,8.94,8.95
27.50,4.88,4.88,-4.07,-4.06,4.07,4.16,4.22,8.95,8.95,8.94
27.77,4.98,4.98,-3.96,-3.96,3.98,4.10,4.30,8.96,8.96,8.94
28.05,5.08,5.07,-3.86,-3.87,3.90,4.04,4.37,8.97,8.96,8.94
28.33,5.14,5.14,-3.80,-3.80,3.82,3.97,4.44,8.96,8.96,8.94
28.62,5.19,5.20,-3.75,-3.74,3.75,3.91,4.51,8.94,8.95,8.94
28.90,5.25,5.25,-3.68,-3.69,3.69,3.85,4.56,8.94,8.94,8.93
29.19,5.30,5.30,-3.63,-3.64,3.63,3.79,4.62,8.93,8.93,8.93
29.48,5.34,5.34,-3.59,-3.59,3.58,3.73,4.66,8.92,8.92,8.93
29.78,5.39,5.39,-3.54,-3.54,3.52,3.67,4.70,8.91,8.91,8.93
30.08,5.44,5.44,-3.49,-3.48,3.47,3.61,4.73,8.90,8.91,8.92
30.38,5.51,5.51,-3.41,-3.41,3.41,3.55,4.76,8.91,8.91,8.92
30.68,5.58,5.57,-3.34,-3.34,3.34,3.49,4.77,8.92,8.92,8.92
30.99,5.64,5.64,-3.28,-3.27,3.28,3.43,4.78,8.92,8.92,8.92
31.30,5.71,5.71,-3.20,-3.21,3.22,3.38,4.78,8.93,8.92,8.91
31.61,5.77,5.76,-3.14,-3.15,3.16,3.32,4.78,8.92,8.92,8.91
31.93,5.81,5.81,-3.10,-3.09,3.10,3.26,4.76,8.90,8.91,8.91
32.24,5.86,5.86,-3.04,-3.04,3.04,3.20,4.73,8.90,8.90,8.90
32.57,5.91,5.91,-2.99,-2.99,2.99,3.14,4.70,8.90,8.89,8.90
32.89,5.96,5.96,-2.94,-2.94,2.94,3.09,4.66,8.89,8.90,8.90
