frequency,raw,smoothed,error,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
20.00,1.65,1.64,0.39,0.39,-0.38,-0.57,-0.79,1.26,1.26,1.26
20.20,1.68,1.68,0.39,0.39,-0.39,-0.60,-0.82,1.28,1.29,1.29
20.40,1.72,1.72,0.40,0.40,-0.40,-0.62,-0.84,1.31,1.31,1.32
20.61,1.76,1.76,0.42,0.42,-0.42,-0.65,-0.86,1.34,1.34,1.33
20.81,1.80,1.80,0.43,0.43,-0.44,-0.67,-0.89,1.36,1.36,1.36
21.02,1.84,1.84,0.44,0.45,-0.46,-0.70,-0.91,1.38,1.38,1.39
21.23,1.88,1.88,0.47,0.47,-0.48,-0.72,-0.94,1.40,1.40,1.40
21.44,1.92,1.92,0.50,0.50,-0.50,-0.75,-0.96,1.41,1.41,1.41
21.66,1.96,1.95,0.53,0.53,-0.53,-0.77,-0.99,1.42,1.42,1.42
21.87,1.99,1.99,0.57,0.57,-0.56,-0.80,-1.02,1.42,1.43,1.42
22.09,2.03,2.03,0.60,0.60,-0.60,-0.83,-1.05,1.43,1.43,1.43
22.31,2.07,2.06,0.64,0.63,-0.63,-0.86,-1.08,1.43,1.43,1.43
22.54,2.10,2.10,0.67,0.67,-0.67,-0.88,-1.11,1.43,1.43,1.43
22.76,2.13,2.13,0.70,0.71,-0.71,-0.91,-1.14,1.42,1.43,1.43
22.99,2.17,2.17,0.75,0.74,-0.74,-0.94,-1.17,1.42,1.42,1.42
23.22,2.21,2.20,0.79,0.78,-0.78,-0.97,-1.21,1.43,1.42,1.42
23.45,2.24,2.24,0.82,0.82,-0.82,-0.99,-1.24,1.42,1.42,1.42
23.69,2.28,2.28,0.86,0.86,-0.86,-1.02,-1.27,1.41,1.42,1.42
23.92,2.32,2.32,0.90,0.90,-0.90,-1.05,-1.31,1.41,1.41,1.42
24.16,2.37,2.36,0.94,0.94,-0.95,-1.08,-1.34,1.42,1.42,1.42
24.40,2.41,2.41,0.98,0.99,-0.99,-1.11,-1.38,1.42,1.42,1.42
24.65,2.46,2.45,1.04,1.04,-1.04,-1.14,-1.42,1.42,1.42,1.41
24.89,2.50,2.50,1.09,1.09,-1.09,-1.17,-1.45,1.41,1.41,1.41
25.14,2.55,2.55,1.14,1.14,-1.14,-1.20,-1.49,1.41,1.41,1.41
25.39,2.60,2.59,1.19,1.18,-1.19,-1.23,-1.53,1.41,1.41,1.41
25.65,2.64,2.64,1.23,1.24,-1.23,-1.26,-1.57,1.40,1.41,1.41
25.91,2.69,2.68,1.29,1.28,-1.28,-1.29,-1.61,1.41,1.40,1.40
26.16,2.73,2.73,1.33,1.33,-1.32,-1.32,-1.64,1.40,1.40,1.40
26.43,2.77,2.77,1.37,1.37,-1.37,-1.36,-1.68,1.40,1.40,1.40
26.69,2.81,2.81,1.41,1.41,-1.41,-1.39,-1.72,1.40,1.40,1.39
26.96,2.85,2.84,1.45,1.45,-1.45,-1.42,-1.76,1.40,1.39,1.39
27.23,2.88,2.88,1.48,1.49,-1.49,-1.45,-1.80,1.38,1.39,1.39
27.50,2.92,2.92,1.53,1.53,-1.54,-1.48,-1.83,1.38,1.38,1.39
27.77,2.96,2.96,1.58,1.57,-1.58,-1.52,-1.87,1.38,1.38,1.38
28.05,3.00,3.00,1.62,1.62,-1.62,-1.55,-1.91,1.37,1.37,1.38
28.33,3.04,3.04,1.67,1.67,-1.67,-1.58,-1.94,1.37,1.37,1.37
28.62,3.09,3.08,1.72,1.72,-1.72,-1.61,-1.97,1.37,1.37,1.36
28.90,3.13,3.13,1.76,1.77,-1.76,-1.65,-2.00,1.36,1.36,1.36
29.19,3.17,3.17,1.82,1.81,-1.81,-1.68,-2.04,1.36,1.36,1.35
29.48,3.21,3.21,1.85,1.85,-1.86,-1.71,-2.06,1.35,1.35,1.36
29.78,3.25,3.25,1.90,1.90,-1.90,-1.75,-2.09,1.34,1.34,1.35
30.08,3.29,3.29,1.94,1.94,-1.95,-1.78,-2.12,1.34,1.34,1.35
30.38,3.33,3.33,1.99,1.99,-1.99,-1.81,-2.14,1.34,1.34,1.33
30.68,3.37,3.36,2.03,2.03,-2.03,-1.85,-2.16,1.34,1.33,1.33
30.99,3.40,3.40,2.08,2.07,-2.07,-1.88,-2.18,1.33,1.33,1.32
31.30,3.43,3.43,2.11,2.11,-2.11,-1.92,-2.20,1.32,1.32,1.32
31.61,3.46,3.45,2.14,2.14,-2.14,-1.95,-2.22,1.31,1.31,1.32
31.93,3.48,3.48,2.17,2.17,-2.17,-1.98,-2.23,1.30,1.30,1.30
32.24,3.50,3.50,2.21,2.21,-2.21,-2.02,-2.25,1.29,1.30,1.29
32.57,3.53,3.52,2.24,2.24,-2.24,-2.05,-2.26,1.29,1.29,1.29
32.89,3.55,3.55,2.26,2.26,-2.27,-2.09,-2.27,1.28,1.28,1.29
33.22,3.57,3.57,2.29,2.29,-2.29,-2.12,-2.27,1.27,1.27,1.27
33.55,3.59,3.59,2.32,2.32,-2.32,-2.15,-2.28,1.26,1.27,1.27
33.89,3.62,3.61,2.36,2.35,-2.35,-2.19,-2.28,1.26,1.26,1.26
34.23,3.64,3.64,2.38,2.39,-2.38,-2.22,-2.29,1.25,1.25,1.25
34.57,3.66,3.66,2.42,2.42,-2.41,-2.26,-2.29,1.24,1.24,1.24
34.92,3.68,3.68,2.45,2.44,-2.44,-2.29,-2.29,1.23,1.23,1.23
35.27,3.70,3.70,2.47,2.48,-2.48,-2.32,-2.30,1.22,1.22,1.22
35.62,3.72,3.72,2.51,2.51,-2.51,-2.36,-2.30,1.21,1.21,1.21
35.97,3.74,3.74,2.54,2.54,-2.54,-2.39,-2.30,1.20,1.20,1.20
36.33,3.76,3.76,2.56,2.57,-2.57,-2.43,-2.30,1.19,1.19,1.19
36.70,3.79,3.78,2.61,2.60,-2.60,-2.46,-2.30,1.18,1.18,1.18
37.06,3.81,3.81,2.64,2.64,-2.63,-2.49,-2.30,1.17,1.17,1.17
37.43,3.83,3.83,2.67,2.67,-2.67,-2.53,-2.31,1.16,1.16,1.16
37.81,3.85,3.84,2.70,2.70,-2.70,-2.56,-2.31,1.15,1.15,1.15
38.19,3.86,3.86,2.72,2.72,-2.73,-2.59,-2.31,1.13,1.13,1.13
38.57,3.88,3.88,2.75,2.75,-2.75,-2.62,-2.32,1.12,1.12,1.13
38.95,3.90,3.89,2.78,2.78,-2.78,-2.66,-2.32,1.12,1.11,1.11
39.34,3.91,3.91,2.81,2.81,-2.81,-2.69,-2.33,1.10,1.10,1.10
39.74,3.92,3.92,2.83,2.83,-2.83,-2.72,-2.34,1.09,1.09,1.08
40.14,3.93,3.93,2.85,2.85,-2.85,-2.75,-2.35,1.07,1.07,1.08
40.54,3.94,3.94,2.88,2.87,-2.87,-2.78,-2.36,1.06,1.06,1.06
40.94,3.95,3.95,2.89,2.89,-2.89,-2.81,-2.38,1.05,1.05,1.06
41.35,3.96,3.95,2.92,2.91,-2.91,-2.84,-2.39,1.05,1.05,1.04
41.76,3.96,3.96,2.92,2.93,-2.92,-2.87,-2.41,1.03,1.04,1.03
42.18,3.97,3.96,2.94,2.94,-2.94,-2.90,-2.43,1.03,1.02,1.03
42.60,3.97,3.97,2.96,2.95,-2.96,-2.93,-2.45,1.01,1.01,1.01
43.03,3.97,3.97,2.96,2.97,-2.97,-2.96,-2.47,1.00,1.00,1.00
43.46,3.97,3.97,2.98,2.98,-2.99,-2.99,-2.49,0.98,0.98,0.99
43.90,3.97,3.96,3.01,3.00,-3.00,-3.02,-2.52,0.96,0.96,0.96
44.33,3.96,3.96,3.02,3.02,-3.02,-3.05,-2.55,0.94,0.94,0.94
44.78,3.96,3.96,3.03,3.04,-3.04,-3.07,-2.58,0.92,0.92,0.92
45.23,3.96,3.96,3.05,3.05,-3.05,-3.10,-2.61,0.91,0.91,0.90
45.68,3.96,3.95,3.07,3.07,-3.06,-3.13,-2.64,0.89,0.89,0.89
46.13,3.95,3.95,3.08,3.08,-3.07,-3.15,-2.68,0.87,0.88,0.87
46.60,3.95,3.94,3.09,3.09,-3.09,-3.18,-2.72,0.86,0.86,0.86
47.06,3.94,3.94,3.10,3.10,-3.10,-3.20,-2.76,0.84,0.84,0.84
47.53,3.93,3.93,3.11,3.10,-3.11,-3.23,-2.80,0.82,0.82,0.82
48.01,3.92,3.92,3.11,3.12,-3.12,-3.25,-2.84,0.79,0.79,0.81
48.49,3.91,3.91,3.13,3.13,-3.14,-3.27,-2.89,0.77,0.77,0.78
48.97,3.90,3.90,3.15,3.15,-3.15,-3.30,-2.93,0.74,0.74,0.75
49.46,3.89,3.89,3.17,3.17,-3.17,-3.32,-2.98,0.72,0.72,0.71
49.96,3.88,3.88,3.19,3.19,-3.18,-3.34,-3.03,0.70,0.70,0.68
